id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
10791762,Cozy New & Valued double Rm nearMTR,4852155,Maxwell,,Yau Tsim Mong,22.321186325957523,114.16813557127594,Private room,267,365,25,2017-04-19,0.91,1,91
10794254,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.29969289107702,114.17179783056835,Shared room,173,1,178,2018-08-01,5.75,15,313
10797459,Private Single Room Wan Chai MTR!,52466453,Alban,,Wan Chai,22.27917259337908,114.17892261082008,Private room,251,3,2,2016-10-06,0.09,1,0
10813539,The Nest,24401387,Homan,,Wan Chai,22.280767770509755,114.1821227897793,Entire home/apt,1193,3,58,2018-07-31,1.89,1,131
10814067,Designer Studio Loft 4,53258254,Leonard,,Wan Chai,22.26987575366599,114.18535708607065,Entire home/apt,1209,1,136,2018-06-24,4.44,5,194
10816768,Spacious 2 Bedroom: Soho/Escalator,56006867,Tara,,Central & Western,22.28028250499203,114.15315024382231,Entire home/apt,1703,2,58,2018-07-25,5.12,1,64
10818993,House of Health 樂之舍,22944871,Healthy,,Yau Tsim Mong,22.303776227371483,114.17300898787441,Entire home/apt,2402,1,54,2018-07-22,1.80,1,145
10819774,Atlas Hostel Mixed Dorm Room Exit B1 T.S.T MTR,45970651,Atlas Hostel & Backpackers,,Yau Tsim Mong,22.298391643467195,114.17270039139463,Shared room,196,1,115,2018-07-24,3.76,15,343
10820759,Luxury brand new flat - 35th Floor,15574347,Jonathan,,Wan Chai,22.275166505327732,114.17300501730884,Entire home/apt,1798,1,0,,,1,0
10821860,Mid Levels Best Location Modern,56029531,Frank,,Central & Western,22.280626032580898,114.15368981065424,Entire home/apt,997,1,113,2018-07-29,3.68,1,0
10837461,Stunning large apartment & terrace,2083001,Krystal & Ryan,,Central & Western,22.286417156678272,114.1504640638814,Entire home/apt,1303,2,173,2018-08-09,5.66,5,238
10838834,Sunny apartment on Hollywood Rd,21470823,Shannon,,Central & Western,22.285940180134656,114.14694261153163,Entire home/apt,549,14,0,,,1,0
10839801,Room w private toilet 3 min to MTR!,13416742,Joanna,,Eastern,22.2909939558414,114.20853705872182,Private room,447,1,62,2018-07-13,2.00,3,151
10839973,傳統香港房间 - 干净整洁交通便利的二人房间,43392680,Chuiying,,Yau Tsim Mong,22.30799664963383,114.1655791075664,Private room,2747,1,0,,,6,365
10840314,Designer Studio Loft 3,53258254,Leonard,,Wan Chai,22.269510644673574,114.18441190909553,Entire home/apt,1201,1,125,2018-08-14,4.10,5,45
10840938,Perfect location! Huge Artsy 3BDRMS,930612,Melanie,,Central & Western,22.285822819098495,114.15201751849561,Entire home/apt,1154,2,95,2018-07-22,3.07,5,305
10863163,Traditional HK - Clean Convenient room in Jordan,43392680,Chuiying,,Yau Tsim Mong,22.306838130985692,114.16603101955874,Private room,322,1,23,2018-07-22,0.99,6,342
10865355,這是一個設施齊全的家。位於四通八達的堅尼地城。可滿足您在港期間的日常生活需要。有免費巴士往返中環。,9825268,Xiaohua,,Central & Western,22.28316125324172,114.12797654104308,Entire home/apt,801,1,8,2018-01-21,0.31,1,0
10887166,Comfortable Bloomy Apartment,25836015,Grace,,Yau Tsim Mong,22.298323323245206,114.17257121354815,Private room,683,2,25,2018-07-14,0.87,5,362
10889429,"Shopping,Bus A21 Mong Kok MTR Triple Room&My",52473150,Danny,,Yau Tsim Mong,22.3176840372086,114.16851190012078,Private room,377,1,3,2018-07-10,0.11,27,178
10891046,causeway bay MTR+Tidy Quad room&YT,52473150,Danny,,Wan Chai,22.28024858889348,114.18485035603429,Private room,589,1,23,2018-07-29,0.79,27,52
10892008,Spacious 3Bdrm near GoldCoast Beach,19160336,Clint,,Tuen Mun,22.363411341741184,113.99817560670573,Shared room,879,4,0,,,1,365
10893326,Designer Apartment in Sheung Wan,9479239,Maria,,Central & Western,22.283539463965038,114.14881149399692,Entire home/apt,1484,3,16,2018-04-02,0.54,1,191
10909496,"Business Travel for one ,Single Room&YT",52473150,Danny,,Wan Chai,22.280458332723846,114.18655446074072,Private room,314,1,38,2018-07-29,1.23,27,42
10911232,New Apartment in City One Shatin,56555323,Hau Chung,,Sha Tin,22.38566020308823,114.20280648382905,Entire home/apt,502,2,26,2018-02-20,0.86,1,72
10911608,Sleeps 5 - Close to Plaza/Ferry,56557641,Amy,,Islands,22.295072238248476,114.0197284547484,Entire home/apt,1570,4,8,2018-04-08,0.26,1,0
10911771,causeway bay MTR+Tidy Quad room&YT,52473150,Danny,,Wan Chai,22.281859209858453,114.18651480444527,Private room,589,1,15,2018-02-18,0.70,27,52
10913121,"Continental Hotel, Deluxe big bed room (1.8 m) (newly renovated licensed guesthouses) New",56566720,Huiyan,,Yau Tsim Mong,22.298326149315248,114.17491071759683,Private room,518,1,56,2018-07-15,2.11,10,84
10913704,Hung Hom - Deluxe Suite 3-bedrooms,56570136,The Grand Blossom,,Kowloon City,22.30877470116655,114.1833247892923,Entire home/apt,1397,1,43,2018-07-11,1.41,26,78
10919302,Peaceful @ only 12 min from Central,55051342,Audrey,,Central & Western,22.275444913452365,114.1274346506996,Entire home/apt,1782,5,0,,,1,6
10920510,"Nice, Big w 3bedrooms next MTR",46753419,Wendy,,Wan Chai,22.278324150138157,114.17411047222286,Entire home/apt,1280,1,109,2018-08-02,3.56,10,67
10930235,"Bedroom with view, Wan Chai",56665831,Perrine,,Wan Chai,22.277462240012735,114.17592395613926,Private room,479,2,2,2016-06-03,0.07,1,0
10930582,香港铜锣湾地鉄E出口，名店林立，各国美食，独立厕所，鄰近维多利亚公园,52906606,Siu Yee,,Wan Chai,22.2805117529833,114.18449698419131,Private room,549,1,31,2018-07-28,1.35,2,362
10931404,"Single Rm@Inn Square, Jordan, #10",34642523,Inn Square,,Yau Tsim Mong,22.307920981976476,114.16685706291337,Private room,196,6,15,2018-07-15,0.49,10,0
10932119,Modern Newly Renovated - WanChai (Wan Chai),56664300,Brian,,Wan Chai,22.276385140553327,114.17387699083542,Entire home/apt,1350,2,15,2017-10-25,0.50,1,0
10934700,Double room in spacious apartment,47014089,Claudia,,Southern,22.272041845844026,114.11981804345155,Private room,597,2,3,2018-05-04,0.29,1,221
10951141,803簡潔衛生雙人房(兩張單人房) 。月租7000元。包水電可提拱自已合適的朋友兩個人一起租平宜。,52133997,Miss Tong/湯小姐,,Yau Tsim Mong,22.30577465648708,114.1696616876084,Entire home/apt,392,1,1,2016-02-13,0.03,4,348
10958906,Island Crest with swimming pool gym,6119521,Sunny,,Central & Western,22.28748199836635,114.14213709258975,Entire home/apt,1805,1,3,2016-10-29,0.10,2,365
10959007,Island Crest,6119521,Sunny,,Central & Western,22.28671298982717,114.14160099574023,Private room,746,1,7,2018-05-19,0.23,2,365
10959417,Wuzhou Hotel basic triple room (double bed + cot) (newly renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.299553703752636,114.17467126121774,Private room,581,1,49,2018-07-29,1.99,10,81
10961661,Wuzhou Hotel twin room (renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.297464318237804,114.17332229164462,Private room,479,1,13,2018-07-28,0.70,10,83
10970512,Romantic Harbour View Midlevels 2br,56914813,Felicia,,Central & Western,22.28119611604457,114.1505173958387,Entire home/apt,1020,2,4,2017-06-30,0.14,1,0
10970701,Cozy bed in nice area 3 mins to MTR,13416742,Joanna,,Eastern,22.288923828426856,114.20869065879195,Private room,283,2,23,2018-03-16,1.00,3,336
10975694,Causeway Bay Apartment,56800735,Brett,,Wan Chai,22.281629785891543,114.18657674996605,Entire home/apt,1499,3,0,,,1,0
10976742,Private Room 1 Min to JordanMTR,56949831,Sam,,Yau Tsim Mong,22.306568763883657,114.17152084604653,Private room,573,2,148,2018-08-05,4.84,22,68
10977095,Twin Private Rm 1 min to JordanMTR,56949831,Sam,,Yau Tsim Mong,22.305141256298693,114.17090885145284,Private room,620,2,170,2018-08-13,5.56,22,62
10977704,Bright PrivateRm 1 min to JordanMTR,56949831,Sam,,Yau Tsim Mong,22.305490426692632,114.17126551421862,Private room,424,2,163,2018-08-02,5.34,22,51
10979011,Comfortable room with large space,47634300,Zuowei,,Wan Chai,22.278558262696063,114.17010638095591,Entire home/apt,1962,1,0,,,1,0
10996395,Large Room with full Sea View,53239697,Cathy,,Southern,22.263489046983203,114.13256609041963,Private room,432,1,39,2018-08-06,1.28,2,278
10997165,Cozy studio with rooftop in soho,1676750,Chingyi Giuliana,,Central & Western,22.281872664975364,114.1542574231356,Entire home/apt,997,12,4,2017-03-20,0.13,1,179
10999135,Mier Serviced Apartment,54565775,Winnie,,Central & Western,22.284400773153028,114.14648694372589,Entire home/apt,1201,1,37,2018-08-11,1.33,5,357
11000056,"Soho living - Clean, Comfy & Safe",57081790,Chihiro,,Central & Western,22.282961500214313,114.15169626190414,Entire home/apt,1201,1,0,,,1,0
11017185,Chic Studios in Heart of the City,57169226,Ace,,Yau Tsim Mong,22.295667123138283,114.17117944182397,Entire home/apt,447,30,2,2017-12-19,0.11,2,144
11021171,"Weiyaju Hotel (Nathan): Room C, 13/F, Golden Crown Court, No.66-70, Nathan Road, Hong Kong (A2 Exit of Tsim Sha Tsui Subway Station)",57188485,磊,,Yau Tsim Mong,22.29684137894015,114.17307063151696,Entire home/apt,1272,1,12,2017-04-21,0.40,3,0
11025012,旺角地鉄口特惠5人間拎包入住,57213517,子祥,,Yau Tsim Mong,22.316523511472973,114.17380644388503,Private room,887,1,12,2018-04-30,0.64,7,365
11046496,Private room in a shared appartment,34785956,Chi,,Central & Western,22.282037348657077,114.15298383562858,Private room,314,1,6,2016-02-29,0.20,1,0
11055163,Room 1 near Jordan Mtr station 1min,45448833,Tungshing,,Yau Tsim Mong,22.306117140786313,114.17237327924929,Private room,400,1,89,2018-08-03,3.20,7,263
11058147,Room 5 near Jordan Mtr Station 1min,45448833,Tungshing,,Yau Tsim Mong,22.30699314967394,114.17222127622622,Private room,400,1,63,2018-08-05,2.54,7,212
11070886,Luxury Duplex in Wanchai (w Gym & Pool),9774294,Steve,,Wan Chai,22.275241339396256,114.17199405550747,Entire home/apt,2496,3,46,2018-07-30,1.58,3,264
11071316,香港唯雅居金巴利道(近尖沙咀地铁站),57188485,磊,,Yau Tsim Mong,22.299586387192004,114.17358463392493,Entire home/apt,1397,1,4,2017-04-26,0.14,3,365
11073670,Cozy apartment in central location,56196858,Thibault,,Central & Western,22.286069096410824,114.14848648261146,Entire home/apt,502,1,0,,,1,0
11076858,Back to Teens,57503120,Eddy,,Wan Chai,22.27820081038086,114.18446272246443,Entire home/apt,1303,1,0,,,1,181
11085754,Cozy studio near HK SKYLINE: near TST & JORDAN MTR,3820308,Dave,,Yau Tsim Mong,22.302649064786014,114.17536754647115,Entire home/apt,557,1,9,2018-07-22,0.31,14,133
11093339,Newly and comfortable apt,37031267,Michelle&May,,Yau Tsim Mong,22.29643029807046,114.17544673954927,Entire home/apt,463,1,168,2018-08-07,5.77,9,246
11094032,Modern and Comfortable Apt,37031267,Michelle&May,,Yau Tsim Mong,22.296551189079363,114.17538706037097,Entire home/apt,542,1,181,2018-08-01,5.92,9,233
11095139,Room 3 near Jardan mtr station 1min,45448833,Tungshing,,Yau Tsim Mong,22.30514995923003,114.17241804220063,Private room,298,1,118,2018-08-14,3.86,7,255
11096386,Room 4 near Jordan mtr station 1min,45448833,Tungshing,,Yau Tsim Mong,22.30532017825289,114.17127073132063,Private room,298,1,146,2018-07-28,4.78,7,260
11098708,Convenient & Cozy Private Rm@Jordan,56949831,Sam,,Yau Tsim Mong,22.306924524244014,114.17105522349131,Private room,385,2,169,2018-08-14,5.53,22,53
11114037,Family Apartment for 12-16 pax 3 BR & 2 B/T (TSH),46201805,Zyla,,Yau Tsim Mong,22.306465501123334,114.16895295389641,Entire home/apt,1491,1,11,2018-08-07,0.46,17,353
11117962,Room for 4 -5 pax (TSH A),46201805,Zyla,,Yau Tsim Mong,22.30398533356143,114.168797578751,Private room,549,1,29,2018-03-18,1.01,17,365
11131970,"Spacious, well-loved, family home",3052634,Divya,,Central & Western,22.28358367381026,114.1398008223621,Entire home/apt,754,10,0,,,1,0
11145180,Clean room in quiet area,57929069,Tim,,Sai Kung,22.317520402034603,114.25746251335777,Private room,228,5,24,2018-07-03,0.79,2,195
11155266,❤ Modern Studio ❤ Tsim Sha Tsui - Top Location,58005534,Kathy,,Yau Tsim Mong,22.29728603525546,114.17294027155368,Entire home/apt,526,1,206,2018-08-13,6.76,1,141
11177418,CONDO WITH 5 STAR FACILITIES,58166398,Byulee,,Yau Tsim Mong,22.306071333925313,114.16042495859602,Entire home/apt,997,1,7,2016-10-03,0.24,1,212
11177850,Cosy 1 BR with Balcony + Rooftop!,6849814,Su Pei,,Islands,22.226061143512585,114.11039473704089,Entire home/apt,455,2,5,2017-09-07,0.17,1,0
11189880,2BR/PrivGarden/Cozy/MTR/Ladies Mkt私人花園旺角地鐡女人街方便舒適,12486871,Lily/Deacon,,Yau Tsim Mong,22.317439384786947,114.17045561389405,Entire home/apt,777,1,73,2018-06-10,2.62,4,270
11189939,Midlevels Apartment with Rooftop,21788420,Keshia,,Central & Western,22.283776697282104,114.14163386285212,Private room,447,5,1,2016-02-27,0.03,1,0
11192206,Amazing view in Causeway Bay,48943299,Cici,,Wan Chai,22.28003901945295,114.18209246706071,Entire home/apt,549,2,10,2017-12-04,0.41,1,0
11194211,Cosy flat with terrace in trendy Sheung Wan,4165213,Paul,,Central & Western,22.283912662372572,114.14730043886614,Entire home/apt,981,2,5,2017-10-15,0.31,1,0
11194486,Lovely room in Caueway Bay!,58284747,Julia,,Wan Chai,22.27680871816674,114.18233450915444,Private room,353,1,0,,,1,0
11200292,"2 Bedroom flat, Close to Plaza!!",58101063,Brendon,,Islands,22.294019520206653,114.01569242322662,Entire home/apt,1256,2,65,2018-08-07,2.26,1,69
11204329,Room 2 near Jordan MTR Station 1min,45448833,Tungshing,,Yau Tsim Mong,22.304527663465,114.17301044985541,Private room,400,1,115,2018-08-09,3.79,7,257
11211205,Affordable Hostel,58393717,A,,Yau Tsim Mong,22.320194648534613,114.1703310760945,Private room,338,1,4,2016-10-13,0.15,2,129
11211218,Affordable Hostel,58393717,A,,Yau Tsim Mong,22.320547550985296,114.17094134704901,Private room,455,1,8,2016-07-18,0.27,2,130
11212709,金都賓館(Six  rooms for Group MAX14 ),58407685,Hotel,,Yau Tsim Mong,22.30745865191275,114.17191956115023,Entire home/apt,2402,1,15,2018-05-01,0.60,11,141
11214814,"(8)標準大床房,1.5×2.0米,干淨、整潔!有街窗!",40376086,Mei,,Yau Tsim Mong,22.306542687377434,114.17215706405676,Entire home/apt,400,1,75,2018-08-14,2.69,8,50
11224809,Onda court,50848364,Kvadrat,,Islands,22.296515746471062,114.019338851901,Entire home/apt,848,1,84,2018-07-28,2.80,1,106
11227801,"Brand new luxurious quarter in Lohas Park, Tseung Kwan O",58516922,Derek,,Sai Kung,22.296745207358114,114.26841900475983,Private room,228,1,1,2016-02-19,0.03,2,0
11228316,Whole flat in HK's coolest neighborhoood,58522135,Andy,,Central & Western,22.288454364696104,114.14363992190702,Entire home/apt,424,5,1,2016-10-31,0.05,1,0
11229337,"Room spacious, Mall area from the zuoguodi tie station just 1 minutes",58515903,Elisa,,Yau Tsim Mong,22.306631606157445,114.17198039189479,Private room,400,1,13,2018-04-22,0.45,1,362
11232440,*SALES* SERVICED 2BR!+ ROOF  GARDEN Happy Valley,9589339,Susan,,Wan Chai,22.269866241353334,114.1867386186103,Entire home/apt,1287,2,98,2018-06-17,3.28,3,132
11235469,⛱ Modern Apartment ⛱ Tsim Sha Tsui,58576590,Keiro,,Yau Tsim Mong,22.297916997810756,114.17189950039355,Entire home/apt,526,1,221,2018-08-12,7.33,1,118
11236287,Central Apartment with Roof Terrace,15159533,Caroline,,Central & Western,22.281296670380538,114.16076495420066,Private room,801,1,0,,,1,84
11246705,❤❤ Peaceful Apartment ❤❤ Tsim Sha Tsui,58669204,Kylie,,Yau Tsim Mong,22.296594637256412,114.17219858037778,Entire home/apt,549,1,229,2018-08-12,7.68,1,117
11247078,Modern Apartment in the Heart of HK,14366804,Jackie,,Wan Chai,22.282456110708722,114.1842961230548,Entire home/apt,871,7,2,2016-10-15,0.07,1,0
11247420,"Spacious apartment for 3, location!",58674328,Cassidy,,Central & Western,22.2821957735399,114.15091568261472,Entire home/apt,1499,1,3,2016-10-22,0.10,3,340
11247729,"Single bed, spacious, great location!",58674328,Cassidy,,Central & Western,22.281630449622032,114.14847997126292,Shared room,353,1,88,2018-07-14,2.94,3,340
11247815,"Bedroom for 2, spacious, location!",58674328,Cassidy,,Central & Western,22.28196366208154,114.15042367639124,Private room,479,1,38,2018-02-22,1.32,3,344
11261493,Tsim Sha Tsui Studio ~~~~,4584648,Ivy,,Yau Tsim Mong,22.299413173957063,114.1746119028652,Private room,392,30,0,,,27,365
11264406,"Mongkok Luxury Studio, New Reno *4A",14861546,Tane Residence,,Yau Tsim Mong,22.319152729309522,114.16984417736373,Entire home/apt,306,60,1,2016-05-01,0.04,69,364
11264685,Nall-5BR+5Toilet in YMT MTR,2425700,Stanley,,Yau Tsim Mong,22.309065282751728,114.17000379153714,Entire home/apt,2700,1,24,2018-04-07,0.83,26,335
11265853,"",50870418,Catherine,,Central & Western,22.283082141273056,114.13205798937905,Entire home/apt,950,1,0,,,1,0
11268776,N383A-Cozy studio YMT MTR+Kitchen,2425700,Stanley,,Yau Tsim Mong,22.309776270857334,114.17034750440175,Private room,353,1,46,2018-07-29,1.58,26,343
11285107,Wuzhou Guest House room (1.5 m) (newly renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.298324002697765,114.1749883889642,Private room,463,1,17,2018-05-06,0.79,10,83
11285481,"New - Deluxe king size bedroom (1.8 m) in Wuzhou Guest House (newly renovated, licensed guesthouses)",56566720,Huiyan,,Yau Tsim Mong,22.297312973160377,114.17358272459957,Private room,518,1,39,2018-07-28,1.47,10,82
11285746,"New - Deluxe king size bedroom (1.8 m) in Wuzhou Guest House (newly renovated, licensed guesthouses)",56566720,Huiyan,,Yau Tsim Mong,22.297411152722443,114.17299497042933,Private room,518,1,22,2018-05-05,0.75,10,87
11286011,Wuzhou Hotel twin room (renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.29883762854076,114.17295896077937,Private room,479,1,11,2018-03-25,0.48,10,78
11286391,"New - Twin bed room in Wuzhou Guest House (newly renovated, licensed guesthouse)",56566720,Huiyan,,Yau Tsim Mong,22.2993722709097,114.17340254059098,Private room,447,1,18,2018-05-13,0.77,10,86
11286664,Wuzhou Hotel twin room (renovated licensed guesthouses) NEW,56566720,Huiyan,,Yau Tsim Mong,22.29786374931011,114.17469393035708,Private room,479,1,2,2018-01-01,0.20,10,87
11287959,"",33005451,Antoine,,Wan Chai,22.275530206706634,114.17294858228314,Private room,549,1,0,,,2,0
11289256,"Roomy, Cool Studio on Hollywood Road",3199449,Sean,,Central & Western,22.285696013950716,114.14805357281315,Entire home/apt,510,2,17,2017-01-02,0.59,1,0
11290379,Convenient 3 Bed Rooms 2 min to MTR,29831285,Lulu,,Yau Tsim Mong,22.316423275608663,114.16891177794605,Entire home/apt,1115,1,87,2018-07-30,2.93,20,288
11290610,Yau Ma Tei Apartment with Terrace,25121823,Zoe,,Yau Tsim Mong,22.314905785225584,114.16735426680934,Entire home/apt,809,1,0,,,1,0
11291417,GREAT LOCATION! MTR JORDAN! Perfect KINGBED Studio,17013291,Vonette,,Yau Tsim Mong,22.306417011395492,114.16897396004585,Entire home/apt,879,1,92,2018-08-09,3.29,2,248
11304613,Hung Hom - Standard Suite 3-bedrooms,56570136,The Grand Blossom,,Kowloon City,22.30717427587642,114.18470744950206,Entire home/apt,801,1,29,2018-07-06,0.97,26,0
11304967,(A8)雙人房 (Double Room)佐敦地铁附近(弥敦道),58407685,Hotel,,Yau Tsim Mong,22.309838834516192,114.17011441939782,Private room,369,1,2,2016-11-15,0.09,11,337
11305129,三人房(Triple Room)MTR附近-(干净舒适),58407685,Hotel,,Yau Tsim Mong,22.309182959637937,114.17051337069576,Private room,502,1,28,2018-08-01,0.97,11,330
